,as_number,date,ip_address,id,country,as_name
38,7713,2022-01-10,36.91.36.29,2643_2022-01-10_7713_36.91.36.29,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
39,16276,2022-01-08,51.79.205.117,2114_2022-01-08_16276_51.79.205.117,SG,OVH
40,27695,2022-01-05,186.159.5.177,1218_2022-01-05_27695_186.159.5.177,CO,EDATEL S.A. E.S.P
44,7922,2022-01-09,76.25.142.196,2363_2022-01-09_7922_76.25.142.196,US,COMCAST-7922
47,16276,2022-01-08,51.68.138.110,2126_2022-01-08_16276_51.68.138.110,PL,OVH
48,9340,2022-01-07,117.54.140.98,1816_2022-01-07_9340_117.54.140.98,ID,"INDONET-AS-AP INDO Internet, PT"
50,14061,2022-01-04,167.71.11.125,845_2022-01-04_14061_167.71.11.125,NL,DIGITALOCEAN-ASN
51,16276,2022-01-07,51.178.186.134,1802_2022-01-07_16276_51.178.186.134,FR,OVH
52,131710,2022-01-04,103.9.36.172,970_2022-01-04_131710_103.9.36.172,ID,IDNIC-AERONET-AS-ID PT Aero Systems Indonesia
53,22773,2022-01-08,70.163.1.219,2203_2022-01-08_22773_70.163.1.219,US,ASN-CXA-ALL-CCI-22773-RDC
54,6503,2022-01-03,187.162.59.232,614_2022-01-03_6503_187.162.59.232,MX,"Axtel, S.A.B. de C.V."
55,22724,2022-01-10,190.110.222.109,2773_2022-01-10_22724_190.110.222.109,EC,PUNTONET S.A.
56,5769,2022-01-10,23.233.146.92,2823_2022-01-10_5769_23.233.146.92,CA,VIDEOTRON
57,14061,2022-01-06,178.128.197.110,1344_2022-01-06_14061_178.128.197.110,DE,DIGITALOCEAN-ASN
58,11427,2022-01-03,24.162.214.166,370_2022-01-03_11427_24.162.214.166,US,TWC-11427-TEXAS
59,51167,2022-01-03,213.136.86.165,403_2022-01-03_51167_213.136.86.165,DE,CONTABO
60,35913,2022-01-06,103.124.107.109,1603_2022-01-06_35913_103.124.107.109,US,DEDIPATH-LLC
61,60771,2022-01-05,194.190.18.122,1066_2022-01-05_60771_194.190.18.122,RU,COMITEN-AS
62,14061,2022-01-03,198.199.98.78,459_2022-01-03_14061_198.199.98.78,US,DIGITALOCEAN-ASN
64,45298,2022-01-08,103.253.107.156,2003_2022-01-08_45298_103.253.107.156,ID,"INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT"
65,16527,2022-01-06,216.177.161.118,1309_2022-01-06_16527_216.177.161.118,US,GVTCINTERNET
66,11888,2022-01-06,201.172.31.95,1446_2022-01-06_11888_201.172.31.95,MX,"Television Internacional, S.A. de C.V."
67,7684,2022-01-09,153.126.165.175,2267_2022-01-09_7684_153.126.165.175,JP,SAKURA-A SAKURA Internet Inc.
68,12772,2022-01-04,94.28.78.200,662_2022-01-04_12772_94.28.78.200,RU,ENFORTA-AS Enforta Autonomous System
69,52468,2022-01-05,190.61.46.106,1139_2022-01-05_52468_190.61.46.106,CO,UFINET PANAMA S.A.
70,63949,2022-01-10,50.116.62.25,2624_2022-01-10_63949_50.116.62.25,US,"LINODE-AP Linode, LLC"
71,31133,2022-01-03,31.173.137.39,422_2022-01-03_31133_31.173.137.39,RU,MF-MGSM-AS PJSC MegaFon
72,38763,2022-01-06,122.129.203.163,1479_2022-01-06_38763_122.129.203.163,ID,CYBERBINTAN-AS-ID PT. Cyber Bintan
76,209,2022-01-02,65.100.174.110,145_2022-01-02_209_65.100.174.110,US,CENTURYLINK-US-LEGACY-QWEST
77,136883,2022-01-03,103.109.247.9,396_2022-01-03_136883_103.109.247.9,ID,IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya
78,61635,2022-01-09,131.100.24.199,2257_2022-01-09_61635_131.100.24.199,BR,GOPLEX TELECOMUNICACOES E INTERNET LTDA - ME
79,262210,2022-01-04,181.176.174.139,677_2022-01-04_262210_181.176.174.139,PE,VIETTEL PERU S.A.C.
81,39819,2022-01-08,91.207.28.33,1981_2022-01-08_39819_91.207.28.33,KG,PROHOST
82,20001,2022-01-07,76.169.147.192,1895_2022-01-07_20001_76.169.147.192,US,TWC-20001-PACWEST
84,4621,2022-01-04,202.29.239.161,827_2022-01-04_4621_202.29.239.161,TH,UNINET-AS-AP UNINET-
88,25159,2022-01-09,62.64.9.237,2250_2022-01-09_25159_62.64.9.237,RU,SONICDUO-AS
89,51167,2022-01-09,5.189.150.29,2420_2022-01-09_51167_5.189.150.29,DE,CONTABO
91,14061,2022-01-02,139.59.56.73,257_2022-01-02_14061_139.59.56.73,IN,DIGITALOCEAN-ASN
92,141911,2022-01-09,103.164.180.66,2278_2022-01-09_141911_103.164.180.66,ID,IDNIC-DISKOMINFO-BANGKALAN-AS-ID Dinas Komunikasi dan Informatika Kabupaten Bangkalan
93,13188,2022-01-04,159.224.167.102,647_2022-01-04_13188_159.224.167.102,UA,TRIOLAN
94,51407,2022-01-07,176.67.56.94,1924_2022-01-07_51407_176.67.56.94,PS,MADA-AS
99,14061,2022-01-10,178.128.83.165,2548_2022-01-10_14061_178.128.83.165,SG,DIGITALOCEAN-ASN
101,3215,2022-01-09,217.128.93.27,2499_2022-01-09_3215_217.128.93.27,FR,France Telecom - Orange
103,16276,2022-01-03,91.121.146.47,636_2022-01-03_16276_91.121.146.47,FR,OVH
104,13489,2022-01-08,181.129.85.98,2154_2022-01-08_13489_181.129.85.98,CO,EPM Telecomunicaciones S.A. E.S.P.
105,14061,2022-01-08,107.170.4.227,2123_2022-01-08_14061_107.170.4.227,US,DIGITALOCEAN-ASN
106,56300,2022-01-04,158.140.143.54,907_2022-01-04_56300_158.140.143.54,SG,MYREPUBLIC-SG MyRepublic Ltd.
107,42469,2022-01-10,194.1.193.11,2636_2022-01-10_42469_194.1.193.11,UA,ASKAD
108,14061,2022-01-07,159.65.1.71,1905_2022-01-07_14061_159.65.1.71,SG,DIGITALOCEAN-ASN
109,209,2022-01-07,65.100.174.110,1756_2022-01-07_209_65.100.174.110,US,CENTURYLINK-US-LEGACY-QWEST
110,28166,2022-01-10,200.236.218.62,2596_2022-01-10_28166_200.236.218.62,BR,Telecom South America SA
111,33363,2022-01-10,68.204.7.158,2662_2022-01-10_33363_68.204.7.158,US,BHN-33363
113,137478,2022-01-04,202.144.203.140,814_2022-01-04_137478_202.144.203.140,BD,CYBER-AS-AP Cyber Net Cafe
115,14061,2022-01-09,107.170.64.97,2301_2022-01-09_14061_107.170.64.97,US,DIGITALOCEAN-ASN
116,264776,2022-01-03,168.197.250.14,491_2022-01-03_264776_168.197.250.14,AR,Omar Anselmo Ripoll TDC NET
117,12874,2022-01-08,93.48.58.123,2066_2022-01-08_12874_93.48.58.123,IT,FASTWEB
118,209,2022-01-07,65.100.174.110,1755_2022-01-07_209_65.100.174.110,US,CENTURYLINK-US-LEGACY-QWEST
119,52663,2022-01-02,177.67.137.111,45_2022-01-02_52663_177.67.137.111,BR,Turbo BSB Tecnologias em Rede Ltda.
120,63989,2022-01-04,103.82.248.59,728_2022-01-04_63989_103.82.248.59,TH,DE-CORP DE-CORP
121,46606,2022-01-07,162.214.188.105,1659_2022-01-07_46606_162.214.188.105,US,UNIFIEDLAYER-AS-1
123,46690,2022-01-10,32.221.229.7,2810_2022-01-10_46690_32.221.229.7,US,SNET-FCC
124,3462,2022-01-07,122.117.90.133,1712_2022-01-07_3462_122.117.90.133,TW,HINET Data Communication Business Group
125,12353,2022-01-08,94.60.254.81,2082_2022-01-08_12353_94.60.254.81,PT,VODAFONE-PT Vodafone Portugal
127,18734,2022-01-07,201.148.20.37,1709_2022-01-07_18734_201.148.20.37,MX,"Operbes, S.A. de C.V."
128,14061,2022-01-04,198.199.98.78,788_2022-01-04_14061_198.199.98.78,US,DIGITALOCEAN-ASN
129,27695,2022-01-04,186.159.4.217,870_2022-01-04_27695_186.159.4.217,CO,EDATEL S.A. E.S.P
131,18734,2022-01-06,201.148.20.37,1391_2022-01-06_18734_201.148.20.37,MX,"Operbes, S.A. de C.V."
132,14280,2022-01-10,204.174.223.210,2622_2022-01-10_14280_204.174.223.210,CA,NETNATION
133,36926,2022-01-09,154.79.244.182,2264_2022-01-09_36926_154.79.244.182,KE,CKL1-ASN
135,133275,2022-01-02,103.36.126.221,191_2022-01-02_133275_103.36.126.221,IN,GIGANTIC-AS Gigantic Infotel Pvt Ltd
136,58405,2022-01-08,180.233.150.134,2226_2022-01-08_58405_180.233.150.134,IN,"UNITEDTELECOMS-IN 18A19,DODDANEKUNDI"
137,852,2022-01-08,75.156.151.34,2227_2022-01-08_852_75.156.151.34,CA,TELUS Communications
139,9318,2022-01-04,116.124.128.206,855_2022-01-04_9318_116.124.128.206,KR,SKB-AS SK Broadband Co Ltd
140,55769,2022-01-03,144.48.139.206,352_2022-01-03_55769_144.48.139.206,KH,"SEATELECOM-KH SOUTH EAST ASIA TELECOM (Cambodia) Co., LTD"
141,7029,2022-01-07,40.134.247.125,1902_2022-01-07_7029_40.134.247.125,US,WINDSTREAM
142,16276,2022-01-03,51.83.3.52,454_2022-01-03_16276_51.83.3.52,FR,OVH
143,209,2022-01-07,75.169.58.229,1772_2022-01-07_209_75.169.58.229,US,CENTURYLINK-US-LEGACY-QWEST
144,701,2022-01-05,108.55.14.158,989_2022-01-05_701_108.55.14.158,US,UUNET
145,39798,2022-01-08,5.181.156.16,2219_2022-01-08_39798_5.181.156.16,MD,MIVOCLOUD
146,3737,2022-01-10,50.29.166.232,2674_2022-01-10_3737_50.29.166.232,US,AS-PTD
147,58405,2022-01-04,180.233.150.134,963_2022-01-04_58405_180.233.150.134,IN,"UNITEDTELECOMS-IN 18A19,DODDANEKUNDI"
150,16125,2022-01-02,5.199.162.48,98_2022-01-02_16125_5.199.162.48,LT,CHERRYSERVERS1-AS
152,262750,2022-01-04,189.51.118.78,883_2022-01-04_262750_189.51.118.78,BR,Byal Telecom Ltda
153,43513,2022-01-09,94.140.114.201,2524_2022-01-09_43513_94.140.114.201,LV,NANO-AS
154,20115,2022-01-06,24.178.196.158,1569_2022-01-06_20115_24.178.196.158,US,CHARTER-20115
157,30689,2022-01-10,72.252.201.34,2727_2022-01-10_30689_72.252.201.34,JM,FLOW-NET
160,11888,2022-01-10,201.172.31.95,2690_2022-01-10_11888_201.172.31.95,MX,"Television Internacional, S.A. de C.V."
162,136883,2022-01-05,103.109.247.9,1055_2022-01-05_136883_103.109.247.9,ID,IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya
164,16276,2022-01-10,37.187.115.122,2549_2022-01-10_16276_37.187.115.122,FR,OVH
165,55769,2022-01-09,144.48.139.206,2276_2022-01-09_55769_144.48.139.206,KH,"SEATELECOM-KH SOUTH EAST ASIA TELECOM (Cambodia) Co., LTD"
168,17762,2022-01-03,49.248.217.170,369_2022-01-03_17762_49.248.217.170,IN,HTIL-TTML-IN-AP Tata Teleservices Maharashtra Ltd
169,51167,2022-01-06,207.180.220.242,1449_2022-01-06_51167_207.180.220.242,DE,CONTABO
170,46034,2022-01-08,103.74.143.53,2084_2022-01-08_46034_103.74.143.53,ID,DEPKES-AS-ID Departemen Kesehatan
171,17995,2022-01-02,202.51.122.163,162_2022-01-02_17995_202.51.122.163,ID,SOLUSINET-AS-ID PT iForte Global Internet
173,27695,2022-01-02,186.159.5.177,247_2022-01-02_27695_186.159.5.177,CO,EDATEL S.A. E.S.P
174,63949,2022-01-04,97.107.134.115,732_2022-01-04_63949_97.107.134.115,US,"LINODE-AP Linode, LLC"
176,63949,2022-01-08,50.116.62.25,2015_2022-01-08_63949_50.116.62.25,US,"LINODE-AP Linode, LLC"
178,34123,2022-01-03,185.94.172.15,337_2022-01-03_34123_185.94.172.15,RU,NETORN-AS
179,51582,2022-01-06,46.55.222.11,1499_2022-01-06_51582_46.55.222.11,BG,DCC-
180,52468,2022-01-08,190.61.46.106,2090_2022-01-08_52468_190.61.46.106,CO,UFINET PANAMA S.A.
182,19994,2022-01-05,23.253.208.162,1277_2022-01-05_19994_23.253.208.162,US,RACKSPACE
183,14080,2022-01-02,181.49.135.242,255_2022-01-02_14080_181.49.135.242,CO,Telmex Colombia S.A.
184,16276,2022-01-02,51.178.161.32,1_2022-01-02_16276_51.178.161.32,FR,OVH
185,5384,2022-01-03,176.205.194.245,635_2022-01-03_5384_176.205.194.245,AE,EMIRATES-INTERNET Emirates Internet
187,7713,2022-01-08,36.91.36.29,2034_2022-01-08_7713_36.91.36.29,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
188,207992,2022-01-06,194.9.172.107,1562_2022-01-06_207992_194.9.172.107,FR,FEELB
189,133296,2022-01-10,103.87.173.60,2633_2022-01-10_133296_103.87.173.60,IN,WEBWERKS-AS-IN Web Werks India Pvt. Ltd.
190,59931,2022-01-05,109.75.64.100,1180_2022-01-05_59931_109.75.64.100,LB,LEBOL-AS
191,13188,2022-01-05,159.224.167.102,979_2022-01-05_13188_159.224.167.102,UA,TRIOLAN
192,47583,2022-01-07,213.190.4.223,1749_2022-01-07_47583_213.190.4.223,DE,AS-HOSTINGER
193,63949,2022-01-04,45.79.91.89,689_2022-01-04_63949_45.79.91.89,US,"LINODE-AP Linode, LLC"
197,51167,2022-01-06,5.189.150.29,1480_2022-01-06_51167_5.189.150.29,DE,CONTABO
199,200698,2022-01-03,185.99.2.197,508_2022-01-03_200698_185.99.2.197,BA,GLOBALHOST-BOSNIA-AS
200,20001,2022-01-04,76.169.147.192,930_2022-01-04_20001_76.169.147.192,US,TWC-20001-PACWEST
201,12301,2022-01-09,91.83.88.122,2282_2022-01-09_12301_91.83.88.122,HU,INVITECH
202,7922,2022-01-06,76.25.142.196,1423_2022-01-06_7922_76.25.142.196,US,COMCAST-7922
203,47583,2022-01-06,93.188.167.97,1473_2022-01-06_47583_93.188.167.97,CY,AS-HOSTINGER
204,209,2022-01-06,65.100.174.110,1439_2022-01-06_209_65.100.174.110,US,CENTURYLINK-US-LEGACY-QWEST
205,16527,2022-01-08,216.177.161.118,1948_2022-01-08_16527_216.177.161.118,US,GVTCINTERNET
206,37693,2022-01-05,41.228.22.180,1093_2022-01-05_37693_41.228.22.180,TN,TUNISIANA
207,28669,2022-01-10,186.225.119.170,2595_2022-01-10_28669_186.225.119.170,BR,America-NET Ltda.
208,46606,2022-01-09,162.214.188.105,2283_2022-01-09_46606_162.214.188.105,US,UNIFIEDLAYER-AS-1
209,51167,2022-01-08,164.68.99.3,2107_2022-01-08_51167_164.68.99.3,DE,CONTABO
210,11260,2022-01-04,24.222.20.254,929_2022-01-04_11260_24.222.20.254,CA,EASTLINK-HSI
211,51167,2022-01-07,144.91.110.219,1810_2022-01-07_51167_144.91.110.219,DE,CONTABO
212,137478,2022-01-08,202.144.203.140,2091_2022-01-08_137478_202.144.203.140,BD,CYBER-AS-AP Cyber Net Cafe
213,12772,2022-01-02,94.28.78.200,23_2022-01-02_12772_94.28.78.200,RU,ENFORTA-AS Enforta Autonomous System
214,51167,2022-01-10,144.91.110.219,2742_2022-01-10_51167_144.91.110.219,DE,CONTABO
215,133592,2022-01-04,103.139.242.30,971_2022-01-04_133592_103.139.242.30,IN,SPCTRM-AS-IN Spectram Telecom Pvt Ltd
216,27695,2022-01-03,186.159.12.18,562_2022-01-03_27695_186.159.12.18,CO,EDATEL S.A. E.S.P
217,64297,2022-01-10,103.77.205.102,2558_2022-01-10_64297_103.77.205.102,ID,GLOBALMANDIRI-AS-ID PT Medialink Global Mandiri
218,16276,2022-01-09,51.68.138.110,2435_2022-01-09_16276_51.68.138.110,PL,OVH
219,3737,2022-01-03,50.29.166.232,445_2022-01-03_3737_50.29.166.232,US,AS-PTD
220,577,2022-01-06,74.15.2.252,1567_2022-01-06_577_74.15.2.252,CA,BACOM
221,14061,2022-01-04,138.197.109.175,760_2022-01-04_14061_138.197.109.175,US,DIGITALOCEAN-ASN
222,14061,2022-01-02,167.71.11.125,198_2022-01-02_14061_167.71.11.125,NL,DIGITALOCEAN-ASN
224,16276,2022-01-10,91.121.134.180,2701_2022-01-10_16276_91.121.134.180,FR,OVH
225,63949,2022-01-02,172.104.227.98,207_2022-01-02_63949_172.104.227.98,DE,"LINODE-AP Linode, LLC"
226,14061,2022-01-07,164.90.159.54,1827_2022-01-07_14061_164.90.159.54,US,DIGITALOCEAN-ASN
228,21782,2022-01-10,67.209.195.198,2820_2022-01-10_21782_67.209.195.198,US,PLATEAU
229,136969,2022-01-10,103.73.102.174,2553_2022-01-10_136969_103.73.102.174,PK,KKNETWROK-AS-AP KK Networks (Pvt) Ltd.
230,63761,2022-01-05,103.70.29.126,1290_2022-01-05_63761_103.70.29.126,VN,MAXDATA-VN Cong ty TNHH Dich vu truc tuyen Maxdata
232,207992,2022-01-09,194.9.172.107,2494_2022-01-09_207992_194.9.172.107,FR,FEELB
233,16276,2022-01-06,51.38.71.0,1594_2022-01-06_16276_51.38.71.0,GB,OVH
234,11426,2022-01-09,71.74.12.34,2361_2022-01-09_11426_71.74.12.34,US,TWC-11426-CAROLINAS
235,42469,2022-01-09,194.1.193.11,2332_2022-01-09_42469_194.1.193.11,UA,ASKAD
236,41843,2022-01-04,188.234.115.35,878_2022-01-04_41843_188.234.115.35,RU,ERTH-OMSK-AS
237,45298,2022-01-09,103.253.107.156,2308_2022-01-09_45298_103.253.107.156,ID,"INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT"
238,16276,2022-01-04,54.37.106.167,704_2022-01-04_16276_54.37.106.167,FR,OVH
239,45298,2022-01-04,103.253.107.153,733_2022-01-04_45298_103.253.107.153,ID,"INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT"
240,137478,2022-01-10,202.144.203.140,2713_2022-01-10_137478_202.144.203.140,BD,CYBER-AS-AP Cyber Net Cafe
242,17762,2022-01-09,49.248.217.170,2293_2022-01-09_17762_49.248.217.170,IN,HTIL-TTML-IN-AP Tata Teleservices Maharashtra Ltd
244,14080,2022-01-05,190.145.83.98,1025_2022-01-05_14080_190.145.83.98,CO,Telmex Colombia S.A.
245,136883,2022-01-06,103.109.247.8,1381_2022-01-06_136883_103.109.247.8,ID,IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya
246,16276,2022-01-09,54.39.98.141,2322_2022-01-09_16276_54.39.98.141,CA,OVH
248,41993,2022-01-08,185.82.144.173,2016_2022-01-08_41993_185.82.144.173,FI,CLOUDCENTER
249,20473,2022-01-04,216.238.72.121,805_2022-01-04_20473_216.238.72.121,MX,AS-CHOOPA
250,4621,2022-01-02,202.29.239.161,180_2022-01-02_4621_202.29.239.161,TH,UNINET-AS-AP UNINET-
254,200698,2022-01-02,185.99.2.197,190_2022-01-02_200698_185.99.2.197,BA,GLOBALHOST-BOSNIA-AS
256,51167,2022-01-04,144.91.122.94,915_2022-01-04_51167_144.91.122.94,DE,CONTABO
257,209,2022-01-09,65.100.174.110,2380_2022-01-09_209_65.100.174.110,US,CENTURYLINK-US-LEGACY-QWEST
258,20115,2022-01-06,68.186.192.69,1426_2022-01-06_20115_68.186.192.69,US,CHARTER-20115
259,39574,2022-01-03,94.136.143.124,578_2022-01-03_39574_94.136.143.124,SK,MINET-AS
260,9340,2022-01-04,117.54.140.98,848_2022-01-04_9340_117.54.140.98,ID,"INDONET-AS-AP INDO Internet, PT"
261,14061,2022-01-05,207.154.208.93,1067_2022-01-05_14061_207.154.208.93,DE,DIGITALOCEAN-ASN
262,36926,2022-01-03,154.79.251.172,342_2022-01-03_36926_154.79.251.172,KE,CKL1-ASN
263,16735,2022-01-08,189.112.119.205,2155_2022-01-08_16735_189.112.119.205,BR,ALGAR TELECOM SA
264,51582,2022-01-08,46.55.222.11,2129_2022-01-08_51582_46.55.222.11,BG,DCC-
265,5769,2022-01-06,24.53.49.240,1565_2022-01-06_5769_24.53.49.240,CA,VIDEOTRON
266,20473,2022-01-04,216.238.71.31,803_2022-01-04_20473_216.238.71.31,MX,AS-CHOOPA
267,16276,2022-01-04,91.121.134.180,802_2022-01-04_16276_91.121.134.180,FR,OVH
268,7684,2022-01-10,153.126.165.175,2571_2022-01-10_7684_153.126.165.175,JP,SAKURA-A SAKURA Internet Inc.
270,14061,2022-01-03,104.248.178.90,381_2022-01-03_14061_104.248.178.90,US,DIGITALOCEAN-ASN
271,18734,2022-01-02,201.148.20.37,100_2022-01-02_18734_201.148.20.37,MX,"Operbes, S.A. de C.V."
272,4800,2022-01-02,36.37.99.242,107_2022-01-02_4800_36.37.99.242,ID,LINTASARTA-AS-AP Network Access Provider and Internet Service Provider
273,27855,2022-01-10,45.65.249.154,2774_2022-01-10_27855_45.65.249.154,PE,AXESAT S.A
275,7713,2022-01-08,36.92.59.93,2045_2022-01-08_7713_36.92.59.93,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
277,9318,2022-01-09,1.234.21.73,2270_2022-01-09_9318_1.234.21.73,KR,SKB-AS SK Broadband Co Ltd
278,13124,2022-01-03,87.97.178.92,339_2022-01-03_13124_87.97.178.92,BG,IBGC
279,27855,2022-01-04,45.65.249.154,877_2022-01-04_27855_45.65.249.154,PE,AXESAT S.A
281,141911,2022-01-05,103.164.180.66,1014_2022-01-05_141911_103.164.180.66,ID,IDNIC-DISKOMINFO-BANGKALAN-AS-ID Dinas Komunikasi dan Informatika Kabupaten Bangkalan
282,35913,2022-01-02,103.124.107.109,302_2022-01-02_35913_103.124.107.109,US,DEDIPATH-LLC
283,64425,2022-01-07,5.182.210.132,1622_2022-01-07_64425_5.182.210.132,NL,SKB-ENTERPRISE
284,133296,2022-01-09,103.87.173.60,2329_2022-01-09_133296_103.87.173.60,IN,WEBWERKS-AS-IN Web Werks India Pvt. Ltd.
286,31034,2022-01-03,80.211.3.13,618_2022-01-03_31034_80.211.3.13,IT,ARUBA-ASN
287,63949,2022-01-10,178.79.147.66,2602_2022-01-10_63949_178.79.147.66,GB,"LINODE-AP Linode, LLC"
288,136883,2022-01-07,103.109.247.8,1700_2022-01-07_136883_103.109.247.8,ID,IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya
289,5769,2022-01-05,23.233.146.92,1255_2022-01-05_5769_23.233.146.92,CA,VIDEOTRON
290,16276,2022-01-08,51.210.242.234,2099_2022-01-08_16276_51.210.242.234,FR,OVH
291,18059,2022-01-09,203.173.94.162,2403_2022-01-09_18059_203.173.94.162,ID,DTPNET-AS-AP DTPNET NAP
295,14061,2022-01-02,128.199.232.159,108_2022-01-02_14061_128.199.232.159,SG,DIGITALOCEAN-ASN
296,4800,2022-01-08,36.37.99.242,2035_2022-01-08_4800_36.37.99.242,ID,LINTASARTA-AS-AP Network Access Provider and Internet Service Provider
297,3786,2022-01-08,211.172.241.52,2076_2022-01-08_3786_211.172.241.52,KR,LGDACOM LG DACOM Corporation
298,14061,2022-01-05,104.248.178.90,1040_2022-01-05_14061_104.248.178.90,US,DIGITALOCEAN-ASN
300,14061,2022-01-08,138.197.109.175,2047_2022-01-08_14061_138.197.109.175,US,DIGITALOCEAN-ASN
301,11427,2022-01-07,24.162.214.166,1670_2022-01-07_11427_24.162.214.166,US,TWC-11427-TEXAS
302,14061,2022-01-09,198.199.98.78,2379_2022-01-09_14061_198.199.98.78,US,DIGITALOCEAN-ASN
303,38763,2022-01-05,122.129.203.163,1157_2022-01-05_38763_122.129.203.163,ID,CYBERBINTAN-AS-ID PT. Cyber Bintan
304,1221,2022-01-10,144.139.47.206,2673_2022-01-10_1221_144.139.47.206,AU,ASN-TELSTRA Telstra Corporation Ltd
310,13188,2022-01-05,37.57.82.112,1082_2022-01-05_13188_37.57.82.112,UA,TRIOLAN
311,61635,2022-01-04,131.100.24.192,666_2022-01-04_61635_131.100.24.192,BR,GOPLEX TELECOMUNICACOES E INTERNET LTDA - ME
312,262359,2022-01-06,186.194.119.205,1545_2022-01-06_262359_186.194.119.205,BR,GOONET TELECOMUNICACOES LTDA - ME
313,206206,2022-01-07,213.32.252.221,1849_2022-01-07_206206_213.32.252.221,IQ,KNET
316,27640,2022-01-09,104.36.167.47,2485_2022-01-09_27640_104.36.167.47,US,GIGASNET-AS
317,27695,2022-01-02,190.109.171.17,241_2022-01-02_27695_190.109.171.17,CO,EDATEL S.A. E.S.P
319,133592,2022-01-08,103.139.242.30,2232_2022-01-08_133592_103.139.242.30,IN,SPCTRM-AS-IN Spectram Telecom Pvt Ltd
320,16276,2022-01-09,51.178.61.60,2409_2022-01-09_16276_51.178.61.60,FR,OVH
321,16276,2022-01-02,37.187.115.122,10_2022-01-02_16276_37.187.115.122,FR,OVH
322,131207,2022-01-04,96.9.77.56,721_2022-01-04_131207_96.9.77.56,KH,"SINET-KH SINET, Cambodias specialist Internet and Telecom Service Provider."
323,136883,2022-01-03,103.109.247.13,384_2022-01-03_136883_103.109.247.13,ID,IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya
324,1221,2022-01-07,120.150.218.241,1731_2022-01-07_1221_120.150.218.241,AU,ASN-TELSTRA Telstra Corporation Ltd
325,22773,2022-01-09,70.163.1.219,2508_2022-01-09_22773_70.163.1.219,US,ASN-CXA-ALL-CCI-22773-RDC
326,15802,2022-01-07,94.200.181.154,1877_2022-01-07_15802_94.200.181.154,AE,DU-AS1
327,62904,2022-01-02,170.130.55.98,197_2022-01-02_62904_170.130.55.98,US,EONIX-COMMUNICATIONS-ASBLOCK-62904
328,132241,2022-01-06,103.8.26.103,1466_2022-01-06_132241_103.8.26.103,MY,SKSATECH1-MY SKSA TECHNOLOGY SDN BHD
329,141995,2022-01-02,194.233.68.48,264_2022-01-02_141995_194.233.68.48,SG,CAPL-AS-AP Contabo Asia Private Limited
330,16276,2022-01-04,142.44.247.57,644_2022-01-04_16276_142.44.247.57,CA,OVH
332,14061,2022-01-08,46.101.90.205,1933_2022-01-08_14061_46.101.90.205,GB,DIGITALOCEAN-ASN
334,14061,2022-01-06,46.101.90.205,1294_2022-01-06_14061_46.101.90.205,GB,DIGITALOCEAN-ASN
335,47583,2022-01-02,45.90.108.123,142_2022-01-02_47583_45.90.108.123,DE,AS-HOSTINGER
337,14061,2022-01-10,167.172.119.42,2599_2022-01-10_14061_167.172.119.42,US,DIGITALOCEAN-ASN
338,5769,2022-01-08,24.53.49.240,2190_2022-01-08_5769_24.53.49.240,CA,VIDEOTRON
339,52468,2022-01-09,190.61.46.106,2401_2022-01-09_52468_190.61.46.106,CO,UFINET PANAMA S.A.
340,16276,2022-01-05,37.59.103.148,1036_2022-01-05_16276_37.59.103.148,FR,OVH
341,16276,2022-01-09,51.210.242.234,2410_2022-01-09_16276_51.210.242.234,FR,OVH
342,62904,2022-01-04,170.130.55.98,844_2022-01-04_62904_170.130.55.98,US,EONIX-COMMUNICATIONS-ASBLOCK-62904
343,14061,2022-01-07,107.170.4.227,1814_2022-01-07_14061_107.170.4.227,US,DIGITALOCEAN-ASN
344,19422,2022-01-02,152.156.122.10,250_2022-01-02_19422_152.156.122.10,UY,Telefonica Moviles del Uruguay SA
346,14080,2022-01-10,181.49.135.242,2794_2022-01-10_14080_181.49.135.242,CO,Telmex Colombia S.A.
347,19114,2022-01-04,200.7.198.138,825_2022-01-04_19114_200.7.198.138,EC,Otecel S.A.
349,262543,2022-01-10,177.72.80.14,2722_2022-01-10_262543_177.72.80.14,BR,BRMOM CONSTRUINDO CONEXOES LTDA
350,262282,2022-01-10,177.52.26.233,2771_2022-01-10_262282_177.52.26.233,BR,MARIA LUCIANA MACHADO E CIA LTDA-ME
351,5769,2022-01-06,96.21.251.127,1452_2022-01-06_5769_96.21.251.127,CA,VIDEOTRON
355,51167,2022-01-03,144.91.110.219,513_2022-01-03_51167_144.91.110.219,DE,CONTABO
357,14061,2022-01-06,159.65.3.147,1400_2022-01-06_14061_159.65.3.147,SG,DIGITALOCEAN-ASN
