"id","as_name","as_number","country","date","ip_address"
"733_2022-01-04_45298_103.253.107.153","""INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT""","45298","ID","2022-01-04","103.253.107.153"
"2713_2022-01-10_137478_202.144.203.140","CYBER-AS-AP Cyber Net Cafe","137478","BD","2022-01-10","202.144.203.140"
"164_2022-12-23_6327_70.77.116.233","SHAW","6327","CA","2022-12-23","70.77.116.233"
"2293_2022-01-09_17762_49.248.217.170","HTIL-TTML-IN-AP Tata Teleservices Maharashtra Ltd","17762","IN","2022-01-09","49.248.217.170"
"46_2022-12-25_136107_103.233.103.85","IDNIC-7ION-AS-ID PT. Tujuh Ion Indonesia","136107","ID","2022-12-25","103.233.103.85"
"1025_2022-01-05_14080_190.145.83.98","Telmex Colombia S.A.","14080","CO","2022-01-05","190.145.83.98"
"1381_2022-01-06_136883_103.109.247.8","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-01-06","103.109.247.8"
"2322_2022-01-09_16276_54.39.98.141","OVH","16276","CA","2022-01-09","54.39.98.141"
"176_2022-12-22_53667_198.98.52.241","PONYNET","53667","US","2022-12-22","198.98.52.241"
"2016_2022-01-08_41993_185.82.144.173","CLOUDCENTER","41993","FI","2022-01-08","185.82.144.173"
"805_2022-01-04_20473_216.238.72.121","AS-CHOOPA","20473","MX","2022-01-04","216.238.72.121"
"180_2022-01-02_4621_202.29.239.161","UNINET-AS-AP UNINET-","4621","TH","2022-01-02","202.29.239.161"
"223_2022-12-23_21334_80.98.132.66","ASN-VODAFONE-","21334","HU","2022-12-23","80.98.132.66"
"229_2022-12-22_2856_86.183.251.169","BT-UK-AS BTnet UK Regional network","2856","GB","2022-12-22","86.183.251.169"
"252_2022-12-21_577_76.68.151.148","BACOM","577","CA","2022-12-21","76.68.151.148"
"190_2022-01-02_200698_185.99.2.197","GLOBALHOST-BOSNIA-AS","200698","BA","2022-01-02","185.99.2.197"
"17_2022-12-25_31034_95.110.160.239","ARUBA-ASN","31034","IT","2022-12-25","95.110.160.239"
"915_2022-01-04_51167_144.91.122.94","CONTABO","51167","DE","2022-01-04","144.91.122.94"
"2380_2022-01-09_209_65.100.174.110","CENTURYLINK-US-LEGACY-QWEST","209","US","2022-01-09","65.100.174.110"
"1426_2022-01-06_20115_68.186.192.69","CHARTER-20115","20115","US","2022-01-06","68.186.192.69"
"578_2022-01-03_39574_94.136.143.124","MINET-AS","39574","SK","2022-01-03","94.136.143.124"
"848_2022-01-04_9340_117.54.140.98","""INDONET-AS-AP INDO Internet, PT""","9340","ID","2022-01-04","117.54.140.98"
"1067_2022-01-05_14061_207.154.208.93","DIGITALOCEAN-ASN","14061","DE","2022-01-05","207.154.208.93"
"342_2022-01-03_36926_154.79.251.172","CKL1-ASN","36926","KE","2022-01-03","154.79.251.172"
"2155_2022-01-08_16735_189.112.119.205","ALGAR TELECOM SA","16735","BR","2022-01-08","189.112.119.205"
"2129_2022-01-08_51582_46.55.222.11","DCC-","51582","BG","2022-01-08","46.55.222.11"
"1565_2022-01-06_5769_24.53.49.240","VIDEOTRON","5769","CA","2022-01-06","24.53.49.240"
"803_2022-01-04_20473_216.238.71.31","AS-CHOOPA","20473","MX","2022-01-04","216.238.71.31"
"802_2022-01-04_16276_91.121.134.180","OVH","16276","FR","2022-01-04","91.121.134.180"
"2571_2022-01-10_7684_153.126.165.175","SAKURA-A SAKURA Internet Inc.","7684","JP","2022-01-10","153.126.165.175"
"129_2022-12-24_16276_54.37.131.158","OVH","16276","FR","2022-12-24","54.37.131.158"
"381_2022-01-03_14061_104.248.178.90","DIGITALOCEAN-ASN","14061","US","2022-01-03","104.248.178.90"
"100_2022-01-02_18734_201.148.20.37","""Operbes, S.A. de C.V.""","18734","MX","2022-01-02","201.148.20.37"
"107_2022-01-02_4800_36.37.99.242","LINTASARTA-AS-AP Network Access Provider and Internet Service Provider","4800","ID","2022-01-02","36.37.99.242"
"2774_2022-01-10_27855_45.65.249.154","AXESAT S.A","27855","PE","2022-01-10","45.65.249.154"
"120_2022-12-23_20001_172.90.139.138","TWC-20001-PACWEST","20001","US","2022-12-23","172.90.139.138"
"2045_2022-01-08_7713_36.92.59.93","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-08","36.92.59.93"
"155_2022-12-21_30722_93.147.235.8","VODAFONE-IT-ASN","30722","IT","2022-12-21","93.147.235.8"
"2270_2022-01-09_9318_1.234.21.73","SKB-AS SK Broadband Co Ltd","9318","KR","2022-01-09","1.234.21.73"
"339_2022-01-03_13124_87.97.178.92","IBGC","13124","BG","2022-01-03","87.97.178.92"
"877_2022-01-04_27855_45.65.249.154","AXESAT S.A","27855","PE","2022-01-04","45.65.249.154"
"241_2022-12-23_5384_86.98.223.237","EMIRATES-INTERNET Emirates Internet","5384","AE","2022-12-23","86.98.223.237"
"1014_2022-01-05_141911_103.164.180.66","IDNIC-DISKOMINFO-BANGKALAN-AS-ID Dinas Komunikasi dan Informatika Kabupaten Bangkalan","141911","ID","2022-01-05","103.164.180.66"
"302_2022-01-02_35913_103.124.107.109","DEDIPATH-LLC","35913","US","2022-01-02","103.124.107.109"
"1622_2022-01-07_64425_5.182.210.132","SKB-ENTERPRISE","64425","NL","2022-01-07","5.182.210.132"
"2329_2022-01-09_133296_103.87.173.60","WEBWERKS-AS-IN Web Werks India Pvt. Ltd.","133296","IN","2022-01-09","103.87.173.60"
"234_2022-12-22_577_65.95.85.172","BACOM","577","CA","2022-12-22","65.95.85.172"
"618_2022-01-03_31034_80.211.3.13","ARUBA-ASN","31034","IT","2022-01-03","80.211.3.13"
"2602_2022-01-10_63949_178.79.147.66","""LINODE-AP Linode, LLC""","63949","GB","2022-01-10","178.79.147.66"
"1700_2022-01-07_136883_103.109.247.8","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-01-07","103.109.247.8"
"1255_2022-01-05_5769_23.233.146.92","VIDEOTRON","5769","CA","2022-01-05","23.233.146.92"
"2099_2022-01-08_16276_51.210.242.234","OVH","16276","FR","2022-01-08","51.210.242.234"
"2403_2022-01-09_18059_203.173.94.162","DTPNET-AS-AP DTPNET NAP","18059","ID","2022-01-09","203.173.94.162"
"153_2022-12-24_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-24","12.172.173.82"
"138_2022-12-24_29802_139.177.146.230","HVC-AS","29802","US","2022-12-24","139.177.146.230"
"170_2022-12-22_35819_31.167.254.199","MOBILY-AS Etihad Etisalat Company Mobily","35819","SA","2022-12-22","31.167.254.199"
"108_2022-01-02_14061_128.199.232.159","DIGITALOCEAN-ASN","14061","SG","2022-01-02","128.199.232.159"
"2035_2022-01-08_4800_36.37.99.242","LINTASARTA-AS-AP Network Access Provider and Internet Service Provider","4800","ID","2022-01-08","36.37.99.242"
"2076_2022-01-08_3786_211.172.241.52","LGDACOM LG DACOM Corporation","3786","KR","2022-01-08","211.172.241.52"
"1040_2022-01-05_14061_104.248.178.90","DIGITALOCEAN-ASN","14061","US","2022-01-05","104.248.178.90"
"136_2022-12-22_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-22","12.172.173.82"
"2047_2022-01-08_14061_138.197.109.175","DIGITALOCEAN-ASN","14061","US","2022-01-08","138.197.109.175"
"1670_2022-01-07_11427_24.162.214.166","TWC-11427-TEXAS","11427","US","2022-01-07","24.162.214.166"
"2379_2022-01-09_14061_198.199.98.78","DIGITALOCEAN-ASN","14061","US","2022-01-09","198.199.98.78"
"1157_2022-01-05_38763_122.129.203.163","CYBERBINTAN-AS-ID PT. Cyber Bintan","38763","ID","2022-01-05","122.129.203.163"
"2673_2022-01-10_1221_144.139.47.206","ASN-TELSTRA Telstra Corporation Ltd","1221","AU","2022-01-10","144.139.47.206"
"71_2022-12-21_6327_50.68.204.71","SHAW","6327","CA","2022-12-21","50.68.204.71"
"25_2022-12-24_51167_144.91.122.94","CONTABO","51167","DE","2022-12-24","144.91.122.94"
"104_2022-12-24_5089_82.9.210.36","NTL","5089","GB","2022-12-24","82.9.210.36"
"114_2022-12-21_5410_62.35.67.88","BOUYGTEL-ISP","5410","FR","2022-12-21","62.35.67.88"
"30_2022-12-22_14638_24.55.67.176","LCPRL","14638","PR","2022-12-22","24.55.67.176"
"1082_2022-01-05_13188_37.57.82.112","TRIOLAN","13188","UA","2022-01-05","37.57.82.112"
"666_2022-01-04_61635_131.100.24.192","GOPLEX TELECOMUNICACOES E INTERNET LTDA - ME","61635","BR","2022-01-04","131.100.24.192"
"1545_2022-01-06_262359_186.194.119.205","GOONET TELECOMUNICACOES LTDA - ME","262359","BR","2022-01-06","186.194.119.205"
"1849_2022-01-07_206206_213.32.252.221","KNET","206206","IQ","2022-01-07","213.32.252.221"
"195_2022-12-23_9105_79.77.142.22","TISCALI-UK TalkTalk Communications Limited","9105","GB","2022-12-23","79.77.142.22"
"171_2022-12-22_6327_70.77.116.233","SHAW","6327","CA","2022-12-22","70.77.116.233"
"2485_2022-01-09_27640_104.36.167.47","GIGASNET-AS","27640","US","2022-01-09","104.36.167.47"
"241_2022-01-02_27695_190.109.171.17","EDATEL S.A. E.S.P","27695","CO","2022-01-02","190.109.171.17"
"67_2022-12-24_32444_75.98.154.19","ANTHEMBB","32444","US","2022-12-24","75.98.154.19"
"2232_2022-01-08_133592_103.139.242.30","SPCTRM-AS-IN Spectram Telecom Pvt Ltd","133592","IN","2022-01-08","103.139.242.30"
"2409_2022-01-09_16276_51.178.61.60","OVH","16276","FR","2022-01-09","51.178.61.60"
"10_2022-01-02_16276_37.187.115.122","OVH","16276","FR","2022-01-02","37.187.115.122"
"721_2022-01-04_131207_96.9.77.56","""SINET-KH SINET, Cambodias specialist Internet and Telecom Service Provider.""","131207","KH","2022-01-04","96.9.77.56"
"384_2022-01-03_136883_103.109.247.13","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-01-03","103.109.247.13"
"1731_2022-01-07_1221_120.150.218.241","ASN-TELSTRA Telstra Corporation Ltd","1221","AU","2022-01-07","120.150.218.241"
"2508_2022-01-09_22773_70.163.1.219","ASN-CXA-ALL-CCI-22773-RDC","22773","US","2022-01-09","70.163.1.219"
"1877_2022-01-07_15802_94.200.181.154","DU-AS1","15802","AE","2022-01-07","94.200.181.154"
"197_2022-01-02_62904_170.130.55.98","EONIX-COMMUNICATIONS-ASBLOCK-62904","62904","US","2022-01-02","170.130.55.98"
"1466_2022-01-06_132241_103.8.26.103","SKSATECH1-MY SKSA TECHNOLOGY SDN BHD","132241","MY","2022-01-06","103.8.26.103"
"264_2022-01-02_141995_194.233.68.48","CAPL-AS-AP Contabo Asia Private Limited","141995","SG","2022-01-02","194.233.68.48"
"644_2022-01-04_16276_142.44.247.57","OVH","16276","CA","2022-01-04","142.44.247.57"
"211_2022-12-23_9930_202.187.239.67","""TTNET-MY TIME dotCom Berhad No. 14, Jalan Majistret U126 Hicom Glenmarie Industrial Park 40150 Shah Alam Selangor, Malaysia""","9930","MY","2022-12-23","202.187.239.67"
"1933_2022-01-08_14061_46.101.90.205","DIGITALOCEAN-ASN","14061","GB","2022-01-08","46.101.90.205"
"75_2022-12-22_852_75.156.125.215","TELUS Communications","852","CA","2022-12-22","75.156.125.215"
"1294_2022-01-06_14061_46.101.90.205","DIGITALOCEAN-ASN","14061","GB","2022-01-06","46.101.90.205"
"142_2022-01-02_47583_45.90.108.123","AS-HOSTINGER","47583","DE","2022-01-02","45.90.108.123"
"65_2022-12-25_12322_91.169.12.198","PROXAD","12322","FR","2022-12-25","91.169.12.198"
"2599_2022-01-10_14061_167.172.119.42","DIGITALOCEAN-ASN","14061","US","2022-01-10","167.172.119.42"
"2190_2022-01-08_5769_24.53.49.240","VIDEOTRON","5769","CA","2022-01-08","24.53.49.240"
"2401_2022-01-09_52468_190.61.46.106","UFINET PANAMA S.A.","52468","CO","2022-01-09","190.61.46.106"
"1036_2022-01-05_16276_37.59.103.148","OVH","16276","FR","2022-01-05","37.59.103.148"
"2410_2022-01-09_16276_51.210.242.234","OVH","16276","FR","2022-01-09","51.210.242.234"
"844_2022-01-04_62904_170.130.55.98","EONIX-COMMUNICATIONS-ASBLOCK-62904","62904","US","2022-01-04","170.130.55.98"
"1814_2022-01-07_14061_107.170.4.227","DIGITALOCEAN-ASN","14061","US","2022-01-07","107.170.4.227"
"250_2022-01-02_19422_152.156.122.10","Telefonica Moviles del Uruguay SA","19422","UY","2022-01-02","152.156.122.10"
"119_2022-12-21_20001_172.90.139.138","TWC-20001-PACWEST","20001","US","2022-12-21","172.90.139.138"
"2794_2022-01-10_14080_181.49.135.242","Telmex Colombia S.A.","14080","CO","2022-01-10","181.49.135.242"
"825_2022-01-04_19114_200.7.198.138","Otecel S.A.","19114","EC","2022-01-04","200.7.198.138"
"84_2022-12-22_3215_86.225.214.138","France Telecom - Orange","3215","FR","2022-12-22","86.225.214.138"
"2722_2022-01-10_262543_177.72.80.14","BRMOM CONSTRUINDO CONEXOES LTDA","262543","BR","2022-01-10","177.72.80.14"
"2771_2022-01-10_262282_177.52.26.233","MARIA LUCIANA MACHADO E CIA LTDA-ME","262282","BR","2022-01-10","177.52.26.233"
"1452_2022-01-06_5769_96.21.251.127","VIDEOTRON","5769","CA","2022-01-06","96.21.251.127"
"109_2022-12-24_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-24","12.172.173.82"
"128_2022-12-21_13285_2.99.47.198","OPALTELECOM-AS TalkTalk Communications Limited","13285","GB","2022-12-21","2.99.47.198"
"242_2022-12-22_577_76.68.151.148","BACOM","577","CA","2022-12-22","76.68.151.148"
"513_2022-01-03_51167_144.91.110.219","CONTABO","51167","DE","2022-01-03","144.91.110.219"
"235_2022-12-23_4788_175.139.207.179","""TMNET-AS-AP TM Net, Internet Service Provider""","4788","MY","2022-12-23","175.139.207.179"
"1400_2022-01-06_14061_159.65.3.147","DIGITALOCEAN-ASN","14061","SG","2022-01-06","159.65.3.147"
"1283_2022-01-05_51407_176.67.56.94","MADA-AS","51407","PS","2022-01-05","176.67.56.94"
"1792_2022-01-07_9121_212.175.98.171","TTNET","9121","TR","2022-01-07","212.175.98.171"
"2079_2022-01-08_31034_212.237.17.99","ARUBA-ASN","31034","IT","2022-01-08","212.237.17.99"
"1754_2022-01-07_30083_69.64.50.41","AS-30083-GO-DADDY-COM-LLC","30083","US","2022-01-07","69.64.50.41"
"11_2022-12-25_1221_120.150.218.241","ASN-TELSTRA Telstra Corporation Ltd","1221","AU","2022-12-25","120.150.218.241"
"64_2022-12-25_32444_75.98.154.19","ANTHEMBB","32444","US","2022-12-25","75.98.154.19"
"2093_2022-01-08_31034_95.110.160.239","ARUBA-ASN","31034","IT","2022-01-08","95.110.160.239"
"74_2022-12-23_5089_92.239.81.124","NTL","5089","GB","2022-12-23","92.239.81.124"
"2331_2022-01-09_16125_5.199.162.48","CHERRYSERVERS1-AS","16125","LT","2022-01-09","5.199.162.48"
"174_2022-12-25_6799_85.72.107.2","OTENET-GR Athens - Greece","6799","GR","2022-12-25","85.72.107.2"
"2705_2022-01-10_20473_216.238.72.121","AS-CHOOPA","20473","MX","2022-01-10","216.238.72.121"
"1170_2022-01-05_14061_107.170.4.227","DIGITALOCEAN-ASN","14061","US","2022-01-05","107.170.4.227"
"202_2022-12-23_209_67.235.138.14","CENTURYLINK-US-LEGACY-QWEST","209","US","2022-12-23","67.235.138.14"
"2520_2022-01-09_16276_51.38.71.0","OVH","16276","GB","2022-01-09","51.38.71.0"
"201_2022-12-22_2856_147.148.234.231","BT-UK-AS BTnet UK Regional network","2856","GB","2022-12-22","147.148.234.231"
"2618_2022-01-10_16276_178.33.13.40","OVH","16276","FR","2022-01-10","178.33.13.40"
"769_2022-01-04_25585_217.17.56.163","KENCOMP","25585","GB","2022-01-04","217.17.56.163"
"37_2022-12-23_22773_174.69.215.101","ASN-CXA-ALL-CCI-22773-RDC","22773","US","2022-12-23","174.69.215.101"
"2088_2022-01-08_27792_181.189.221.250","Wiltel Comunicaciones SA","27792","AR","2022-01-08","181.189.221.250"
"786_2022-01-04_209_65.100.174.110","CENTURYLINK-US-LEGACY-QWEST","209","US","2022-01-04","65.100.174.110"
"1640_2022-01-07_36926_154.79.244.182","CKL1-ASN","36926","KE","2022-01-07","154.79.244.182"
"51_2022-01-02_39819_91.207.28.33","PROHOST","39819","KG","2022-01-02","91.207.28.33"
"1982_2022-01-08_14061_178.128.197.110","DIGITALOCEAN-ASN","14061","DE","2022-01-08","178.128.197.110"
"2512_2022-01-09_14061_159.65.1.71","DIGITALOCEAN-ASN","14061","SG","2022-01-09","159.65.1.71"
"70_2022-12-22_6327_50.68.204.71","SHAW","6327","CA","2022-12-22","50.68.204.71"
"84_2022-12-21_7922_73.223.248.31","COMCAST-7922","7922","US","2022-12-21","73.223.248.31"
"1662_2022-01-07_39819_91.207.28.33","PROHOST","39819","KG","2022-01-07","91.207.28.33"
"127_2022-12-21_18209_183.82.100.110","BEAMTELE-AS-AP Atria Convergence Technologies pvt ltd","18209","IN","2022-12-21","183.82.100.110"
"6_2022-12-23_14061_104.248.178.90","DIGITALOCEAN-ASN","14061","US","2022-12-23","104.248.178.90"
"524_2022-01-03_8412_81.223.127.86","TMA Magenta Telekom","8412","AT","2022-01-03","81.223.127.86"
"1461_2022-01-06_137478_202.144.203.140","CYBER-AS-AP Cyber Net Cafe","137478","BD","2022-01-06","202.144.203.140"
"11_2022-12-22_1221_120.150.218.241","ASN-TELSTRA Telstra Corporation Ltd","1221","AU","2022-12-22","120.150.218.241"
"554_2022-01-03_262750_189.51.118.78","Byal Telecom Ltda","262750","BR","2022-01-03","189.51.118.78"
"1764_2022-01-07_701_100.1.119.41","UUNET","701","US","2022-01-07","100.1.119.41"
"571_2022-01-03_14522_186.71.134.62","Satnet","14522","EC","2022-01-03","186.71.134.62"
"559_2022-01-03_2764_61.69.102.170","AAPT AAPT Limited","2764","AU","2022-01-03","61.69.102.170"
"2206_2022-01-08_51167_144.91.122.100","CONTABO","51167","DE","2022-01-08","144.91.122.100"
"136_2022-12-23_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-23","12.172.173.82"
"2103_2022-01-08_16276_51.68.175.8","OVH","16276","FR","2022-01-08","51.68.175.8"
"154_2022-12-21_3303_83.79.150.24","SWISSCOM Swisscom Switzerland Ltd","3303","CH","2022-12-21","83.79.150.24"
"457_2022-01-03_209_65.100.174.110","CENTURYLINK-US-LEGACY-QWEST","209","US","2022-01-03","65.100.174.110"
"940_2022-01-04_14061_159.65.1.71","DIGITALOCEAN-ASN","14061","SG","2022-01-04","159.65.1.71"
"2830_2022-01-10_7029_40.134.247.125","WINDSTREAM","7029","US","2022-01-10","40.134.247.125"
"65_2022-12-23_7922_74.92.243.113","COMCAST-7922","7922","US","2022-12-23","74.92.243.113"
"144_2022-12-21_16276_54.37.130.195","OVH","16276","FR","2022-12-21","54.37.130.195"
"41_2022-12-25_16276_54.37.131.164","OVH","16276","FR","2022-12-25","54.37.131.164"
"2786_2022-01-10_27695_186.159.5.177","EDATEL S.A. E.S.P","27695","CO","2022-01-10","186.159.5.177"
"165_2022-12-21_5089_82.11.242.219","NTL","5089","GB","2022-12-21","82.11.242.219"
"118_2022-12-25_20001_70.95.236.129","TWC-20001-PACWEST","20001","US","2022-12-25","70.95.236.129"
"80_2022-12-23_7922_73.36.196.11","COMCAST-7922","7922","US","2022-12-23","73.36.196.11"
"182_2022-12-21_3215_90.66.229.185","France Telecom - Orange","3215","FR","2022-12-21","90.66.229.185"
"346_2022-01-03_9318_1.234.21.73","SKB-AS SK Broadband Co Ltd","9318","KR","2022-01-03","1.234.21.73"
"125_2022-12-25_16276_54.37.131.158","OVH","16276","FR","2022-12-25","54.37.131.158"
"184_2022-12-22_2856_86.130.9.250","BT-UK-AS BTnet UK Regional network","2856","GB","2022-12-22","86.130.9.250"
"1456_2022-01-06_22047_200.83.98.31","VTR BANDA ANCHA S.A.","22047","CL","2022-01-06","200.83.98.31"
"2218_2022-01-08_16276_54.37.70.105","OVH","16276","FR","2022-01-08","54.37.70.105"
"1305_2022-01-06_34137_85.88.174.94","RUAMUR-AS","34137","RU","2022-01-06","85.88.174.94"
"522_2022-01-03_14061_128.199.192.135","DIGITALOCEAN-ASN","14061","SG","2022-01-03","128.199.192.135"
"2002_2022-01-08_136883_103.109.247.13","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-01-08","103.109.247.13"
"172_2022-12-21_6327_70.77.116.233","SHAW","6327","CA","2022-12-21","70.77.116.233"
"13_2022-12-24_25585_217.17.56.163","KENCOMP","25585","GB","2022-12-24","217.17.56.163"
"2176_2022-01-08_39574_94.136.143.124","MINET-AS","39574","SK","2022-01-08","94.136.143.124"
"203_2022-12-21_5089_82.6.99.234","NTL","5089","GB","2022-12-21","82.6.99.234"
"12_2022-12-25_37693_41.228.22.180","TUNISIANA","37693","TN","2022-12-25","41.228.22.180"
"1946_2022-01-08_25159_62.64.9.237","SONICDUO-AS","25159","RU","2022-01-08","62.64.9.237"
"2150_2022-01-08_22724_190.110.222.109","PUNTONET S.A.","22724","EC","2022-01-08","190.110.222.109"
"838_2022-01-04_133275_103.36.126.221","GIGANTIC-AS Gigantic Infotel Pvt Ltd","133275","IN","2022-01-04","103.36.126.221"
"1784_2022-01-07_19994_198.61.167.176","RACKSPACE","19994","US","2022-01-07","198.61.167.176"
"977_2022-01-05_262642_177.87.0.7","NETCELL TELECOM","262642","BR","2022-01-05","177.87.0.7"
"12_2022-12-24_37693_41.228.22.180","TUNISIANA","37693","TN","2022-12-24","41.228.22.180"
"528_2022-01-03_20473_104.238.138.234","AS-CHOOPA","20473","US","2022-01-03","104.238.138.234"
"404_2022-01-03_63949_97.107.134.115","""LINODE-AP Linode, LLC""","63949","US","2022-01-03","97.107.134.115"
"183_2022-12-24_1267_91.254.132.23","ASN-WINDTRE IUNET","1267","IT","2022-12-24","91.254.132.23"
"1275_2022-01-05_54290_104.168.155.129","HOSTWINDS","54290","US","2022-01-05","104.168.155.129"
"2454_2022-01-09_27695_186.159.4.217","EDATEL S.A. E.S.P","27695","CO","2022-01-09","186.159.4.217"
"1839_2022-01-07_16735_200.233.192.111","ALGAR TELECOM SA","16735","BR","2022-01-07","200.233.192.111"
"1094_2022-01-05_7922_73.151.236.31","COMCAST-7922","7922","US","2022-01-05","73.151.236.31"
"414_2022-01-03_3462_122.117.90.133","HINET Data Communication Business Group","3462","TW","2022-01-03","122.117.90.133"
"893_2022-01-04_28006_190.214.21.14","CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP","28006","EC","2022-01-04","190.214.21.14"
"74_2022-01-02_45298_103.253.107.156","""INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT""","45298","ID","2022-01-02","103.253.107.156"
"1281_2022-01-05_54290_192.119.93.26","HOSTWINDS","54290","US","2022-01-05","192.119.93.26"
"191_2022-12-21_11492_67.61.71.201","CABLEONE","11492","US","2022-12-21","67.61.71.201"
"306_2022-01-02_58405_180.233.150.134","""UNITEDTELECOMS-IN 18A19,DODDANEKUNDI""","58405","IN","2022-01-02","180.233.150.134"
